1	235	10	78	10	6	235	21	235	24.8	47	550	1.8K	20.7	47	0.39	1.9K	551.6	47	20	3.65	86	1.7K	4.5K	47	20	3.65	2100	1.6K	461.4	47	20	3.50	2.75	2.2K	1.1K	47	20	3.50	2.75	2.3K	17.7K	47	20	0.86	1015	2.4K	29.4K	47	20	3.50	2.75	2.5K
46.2T	17.2M	-	-	-	3414	17.2M	11949	17.2M	5P	3.4M	-	-	587.6T	3.4M	-	-	7.6P	3.4M	-	-	-	-	22.9P	3.4M	-	-	-	-	870.2T	3.4M	-	-	-	-	747T	3.4M	-	-	-	-	5.5P	3.4M	-	-	-	-	1.6P	3.4M	-	-	-	-
48.6T	17.2M	-	-	-	3420	17.2M	11970	17.2M	5.2P	3.4M	-	-	617.7T	3.4M	-	-	8P	3.4M	-	-	-	-	24.1P	3.4M	-	-	-	-	915.6T	3.4M	-	-	-	-	786T	3.4M	-	-	-	-	5.8P	3.4M	-	-	-	-	1.7P	3.4M	-	-	-	-
51.2T	17.3M	-	-	-	3426	17.3M	11991	17.3M	5.5P	3.5M	-	-	649.2T	3.5M	-	-	8.4P	3.5M	-	-	-	-	25.3P	3.5M	-	-	-	-	963.4T	3.5M	-	-	-	-	827T	3.5M	-	-	-	-	6.1P	3.5M	-	-	-	-	1.8P	3.5M	-	-	-	-
53.9T	17.3M	-	-	-	3432	17.3M	12012	17.3M	5.8P	3.5M	-	-	682.4T	3.5M	-	-	8.9P	3.5M	-	-	-	-	26.6P	3.5M	-	-	-	-	1P	3.5M	-	-	-	-	870.2T	3.5M	-	-	-	-	6.4P	3.5M	-	-	-	-	1.9P	3.5M	-	-	-	-
56.7T	17.3M	-	-	-	3438	17.3M	12033	17.3M	6.1P	3.5M	-	-	717.3T	3.5M	-	-	9.3P	3.5M	-	-	-	-	28P	3.5M	-	-	-	-	1.1P	3.5M	-	-	-	-	915.6T	3.5M	-	-	-	-	6.8P	3.5M	-	-	-	-	1.9P	3.5M	-	-	-	-
59.7T	17.4M	-	-	-	3444	17.4M	12054	17.4M	6.4P	3.5M	-	-	753.9T	3.5M	-	-	9.8P	3.5M	-	-	-	-	29.5P	3.5M	-	-	-	-	1.1P	3.5M	-	-	-	-	963.4T	3.5M	-	-	-	-	7.1P	3.5M	-	-	-	-	2P	3.5M	-	-	-	-
62.8T	17.4M	-	-	-	3450	17.4M	12075	17.4M	6.8P	3.5M	-	-	792.4T	3.5M	-	-	10.3P	3.5M	-	-	-	-	31P	3.5M	-	-	-	-	1.2P	3.5M	-	-	-	-	1P	3.5M	-	-	-	-	7.5P	3.5M	-	-	-	-	2.2P	3.5M	-	-	-	-
66.1T	17.4M	-	-	-	3456	17.4M	12096	17.4M	7.1P	3.5M	-	-	832.9T	3.5M	-	-	10.9P	3.5M	-	-	-	-	32.6P	3.5M	-	-	-	-	1.2P	3.5M	-	-	-	-	1.1P	3.5M	-	-	-	-	7.9P	3.5M	-	-	-	-	2.3P	3.5M	-	-	-	-
69.6T	17.4M	-	-	-	3462	17.4M	12117	17.4M	7.5P	3.5M	-	-	875.4T	3.5M	-	-	11.4P	3.5M	-	-	-	-	34.3P	3.5M	-	-	-	-	1.3P	3.5M	-	-	-	-	1.1P	3.5M	-	-	-	-	8.3P	3.5M	-	-	-	-	2.4P	3.5M	-	-	-	-
73.3T	17.5M	-	-	-	3468	17.5M	12138	17.5M	7.9P	3.5M	-	-	920.2T	3.5M	-	-	12P	3.5M	-	-	-	-	36.1P	3.5M	-	-	-	-	1.4P	3.5M	-	-	-	-	1.2P	3.5M	-	-	-	-	8.7P	3.5M	-	-	-	-	2.5P	3.5M	-	-	-	-
77.1T	17.5M	-	-	-	3474	17.5M	12159	17.5M	8.3P	3.5M	-	-	967.2T	3.5M	-	-	12.7P	3.5M	-	-	-	-	38P	3.5M	-	-	-	-	1.4P	3.5M	-	-	-	-	1.2P	3.5M	-	-	-	-	9.2P	3.5M	-	-	-	-	2.6P	3.5M	-	-	-	-
81.2T	17.5M	-	-	-	3480	17.5M	12180	17.5M	8.7P	3.5M	-	-	1P	3.5M	-	-	13.3P	3.5M	-	-	-	-	40P	3.5M	-	-	-	-	1.5P	3.5M	-	-	-	-	1.3P	3.5M	-	-	-	-	9.7P	3.5M	-	-	-	-	2.8P	3.5M	-	-	-	-
85.5T	17.6M	-	-	-	3486	17.6M	12201	17.6M	9.2P	3.5M	-	-	1.1P	3.5M	-	-	14P	3.5M	-	-	-	-	42.1P	3.5M	-	-	-	-	1.6P	3.5M	-	-	-	-	1.4P	3.5M	-	-	-	-	10.2P	3.5M	-	-	-	-	2.9P	3.5M	-	-	-	-
90T	17.6M	-	-	-	3492	17.6M	12222	17.6M	9.7P	3.5M	-	-	1.1P	3.5M	-	-	14.7P	3.5M	-	-	-	-	44.2P	3.5M	-	-	-	-	1.7P	3.5M	-	-	-	-	1.4P	3.5M	-	-	-	-	10.7P	3.5M	-	-	-	-	3.1P	3.5M	-	-	-	-
94.7T	17.6M	-	-	-	3498	17.6M	12243	17.6M	10.2P	3.5M	-	-	1.2P	3.5M	-	-	15.5P	3.5M	-	-	-	-	46.5P	3.5M	-	-	-	-	1.8P	3.5M	-	-	-	-	1.5P	3.5M	-	-	-	-	11.3P	3.5M	-	-	-	-	3.2P	3.5M	-	-	-	-
99.7T	17.7M	-	-	-	3504	17.7M	12264	17.7M	10.7P	3.5M	-	-	1.2P	3.5M	-	-	16.3P	3.5M	-	-	-	-	49P	3.5M	-	-	-	-	1.9P	3.5M	-	-	-	-	1.6P	3.5M	-	-	-	-	11.9P	3.5M	-	-	-	-	3.4P	3.5M	-	-	-	-
104.9T	17.7M	-	-	-	3510	17.7M	12285	17.7M	11.3P	3.5M	-	-	1.3P	3.5M	-	-	17.2P	3.5M	-	-	-	-	51.5P	3.5M	-	-	-	-	2P	3.5M	-	-	-	-	1.7P	3.5M	-	-	-	-	12.5P	3.5M	-	-	-	-	3.6P	3.5M	-	-	-	-
110.4T	17.7M	-	-	-	3516	17.7M	12306	17.7M	11.9P	3.5M	-	-	1.4P	3.5M	-	-	18.1P	3.5M	-	-	-	-	54.2P	3.5M	-	-	-	-	2.1P	3.5M	-	-	-	-	1.8P	3.5M	-	-	-	-	13.2P	3.5M	-	-	-	-	3.8P	3.5M	-	-	-	-
116.3T	17.8M	-	-	-	3522	17.8M	12327	17.8M	12.5P	3.6M	-	-	1.4P	3.6M	-	-	19P	3.6M	-	-	-	-	57P	3.6M	-	-	-	-	2.2P	3.6M	-	-	-	-	1.9P	3.6M	-	-	-	-	13.9P	3.6M	-	-	-	-	4P	3.6M	-	-	-	-
122.4T	17.8M	-	-	-	3528	17.8M	12348	17.8M	13.2P	3.6M	-	-	1.5P	3.6M	-	-	20P	3.6M	-	-	-	-	60P	3.6M	-	-	-	-	2.3P	3.6M	-	-	-	-	2P	3.6M	-	-	-	-	14.6P	3.6M	-	-	-	-	4.2P	3.6M	-	-	-	-
128.8T	17.8M	-	-	-	3534	17.8M	12369	17.8M	13.8P	3.6M	-	-	1.6P	3.6M	-	-	21P	3.6M	-	-	-	-	63.1P	3.6M	-	-	-	-	2.4P	3.6M	-	-	-	-	2.1P	3.6M	-	-	-	-	15.4P	3.6M	-	-	-	-	4.4P	3.6M	-	-	-	-
135.6T	17.8M	-	-	-	3540	17.8M	12390	17.8M	14.6P	3.6M	-	-	1.7P	3.6M	-	-	22.1P	3.6M	-	-	-	-	66.4P	3.6M	-	-	-	-	2.5P	3.6M	-	-	-	-	2.2P	3.6M	-	-	-	-	16.2P	3.6M	-	-	-	-	4.6P	3.6M	-	-	-	-
142.7T	17.9M	-	-	-	3546	17.9M	12411	17.9M	15.3P	3.6M	-	-	1.8P	3.6M	-	-	23.3P	3.6M	-	-	-	-	69.8P	3.6M	-	-	-	-	2.7P	3.6M	-	-	-	-	2.3P	3.6M	-	-	-	-	17P	3.6M	-	-	-	-	4.9P	3.6M	-	-	-	-
150.2T	17.9M	-	-	-	3552	17.9M	12432	17.9M	16.1P	3.6M	-	-	1.8P	3.6M	-	-	24.5P	3.6M	-	-	-	-	73.5P	3.6M	-	-	-	-	2.8P	3.6M	-	-	-	-	2.4P	3.6M	-	-	-	-	17.9P	3.6M	-	-	-	-	5.1P	3.6M	-	-	-	-
158.1T	17.9M	-	-	-	3558	17.9M	12453	17.9M	17P	3.6M	-	-	1.9P	3.6M	-	-	25.8P	3.6M	-	-	-	-	77.3P	3.6M	-	-	-	-	3P	3.6M	-	-	-	-	2.5P	3.6M	-	-	-	-	18.9P	3.6M	-	-	-	-	5.4P	3.6M	-	-	-	-
166.5T	18M	-	-	-	3564	18M	12474	18M	17.9P	3.6M	-	-	2P	3.6M	-	-	27.1P	3.6M	-	-	-	-	81.3P	3.6M	-	-	-	-	3.1P	3.6M	-	-	-	-	2.7P	3.6M	-	-	-	-	19.9P	3.6M	-	-	-	-	5.7P	3.6M	-	-	-	-
175.2T	18M	-	-	-	3570	18M	12495	18M	18.8P	3.6M	-	-	2.1P	3.6M	-	-	28.5P	3.6M	-	-	-	-	85.5P	3.6M	-	-	-	-	3.3P	3.6M	-	-	-	-	2.8P	3.6M	-	-	-	-	20.9P	3.6M	-	-	-	-	6P	3.6M	-	-	-	-
184.5T	18M	-	-	-	3576	18M	12516	18M	19.8P	3.6M	-	-	2.3P	3.6M	-	-	30P	3.6M	-	-	-	-	90P	3.6M	-	-	-	-	3.4P	3.6M	-	-	-	-	3P	3.6M	-	-	-	-	22P	3.6M	-	-	-	-	6.3P	3.6M	-	-	-	-
194.2T	18.1M	-	-	-	3582	18.1M	12537	18.1M	20.9P	3.6M	-	-	2.4P	3.6M	-	-	31.6P	3.6M	-	-	-	-	94.7P	3.6M	-	-	-	-	3.6P	3.6M	-	-	-	-	3.1P	3.6M	-	-	-	-	23.2P	3.6M	-	-	-	-	6.6P	3.6M	-	-	-	-
204.4T	18.1M	-	-	-	3588	18.1M	12558	18.1M	22P	3.6M	-	-	2.5P	3.6M	-	-	33.2P	3.6M	-	-	-	-	99.6P	3.6M	-	-	-	-	3.8P	3.6M	-	-	-	-	3.3P	3.6M	-	-	-	-	24.4P	3.6M	-	-	-	-	6.9P	3.6M	-	-	-	-
215.1T	18.1M	-	-	-	3594	18.1M	12579	18.1M	23.1P	3.6M	-	-	2.6P	3.6M	-	-	34.9P	3.6M	-	-	-	-	104.8P	3.6M	-	-	-	-	4P	3.6M	-	-	-	-	3.4P	3.6M	-	-	-	-	25.7P	3.6M	-	-	-	-	7.3P	3.6M	-	-	-	-
226.5T	18.1M	-	-	-	3600	18.1M	12600	18.1M	24.3P	3.6M	-	-	2.8P	3.6M	-	-	36.7P	3.6M	-	-	-	-	110.2P	3.6M	-	-	-	-	4.2P	3.6M	-	-	-	-	3.6P	3.6M	-	-	-	-	27P	3.6M	-	-	-	-	7.7P	3.6M	-	-	-	-
238.4T	18.2M	-	-	-	3606	18.2M	12621	18.2M	25.6P	3.6M	-	-	2.9P	3.6M	-	-	38.7P	3.6M	-	-	-	-	116P	3.6M	-	-	-	-	4.4P	3.6M	-	-	-	-	3.8P	3.6M	-	-	-	-	28.5P	3.6M	-	-	-	-	8.1P	3.6M	-	-	-	-
250.9T	18.2M	-	-	-	3612	18.2M	12642	18.2M	27P	3.6M	-	-	3P	3.6M	-	-	40.7P	3.6M	-	-	-	-	122P	3.6M	-	-	-	-	4.7P	3.6M	-	-	-	-	4P	3.6M	-	-	-	-	30P	3.6M	-	-	-	-	8.5P	3.6M	-	-	-	-
264.1T	18.2M	-	-	-	3618	18.2M	12663	18.2M	28.4P	3.6M	-	-	3.2P	3.6M	-	-	42.8P	3.6M	-	-	-	-	128.4P	3.6M	-	-	-	-	4.9P	3.6M	-	-	-	-	4.2P	3.6M	-	-	-	-	31.5P	3.6M	-	-	-	-	9P	3.6M	-	-	-	-
278T	18.3M	-	-	-	3624	18.3M	12684	18.3M	29.9P	3.7M	-	-	3.4P	3.7M	-	-	45P	3.7M	-	-	-	-	135P	3.7M	-	-	-	-	5.2P	3.7M	-	-	-	-	4.4P	3.7M	-	-	-	-	33.2P	3.7M	-	-	-	-	9.4P	3.7M	-	-	-	-
292.7T	18.3M	-	-	-	3630	18.3M	12705	18.3M	31.5P	3.7M	-	-	3.5P	3.7M	-	-	47.4P	3.7M	-	-	-	-	142.1P	3.7M	-	-	-	-	5.4P	3.7M	-	-	-	-	4.7P	3.7M	-	-	-	-	35P	3.7M	-	-	-	-	9.9P	3.7M	-	-	-	-
308.1T	18.3M	-	-	-	3636	18.3M	12726	18.3M	33.1P	3.7M	-	-	3.7P	3.7M	-	-	49.8P	3.7M	-	-	-	-	149.5P	3.7M	-	-	-	-	5.7P	3.7M	-	-	-	-	4.9P	3.7M	-	-	-	-	36.8P	3.7M	-	-	-	-	10.4P	3.7M	-	-	-	-
324.3T	18.4M	-	-	-	3642	18.4M	12747	18.4M	34.9P	3.7M	-	-	3.9P	3.7M	-	-	52.4P	3.7M	-	-	-	-	157.2P	3.7M	-	-	-	-	6P	3.7M	-	-	-	-	5.2P	3.7M	-	-	-	-	38.7P	3.7M	-	-	-	-	11P	3.7M	-	-	-	-
341.4T	18.4M	-	-	-	3648	18.4M	12768	18.4M	36.7P	3.7M	-	-	4.1P	3.7M	-	-	55.1P	3.7M	-	-	-	-	165.4P	3.7M	-	-	-	-	6.3P	3.7M	-	-	-	-	5.4P	3.7M	-	-	-	-	40.8P	3.7M	-	-	-	-	11.6P	3.7M	-	-	-	-
359.3T	18.4M	-	-	-	3654	18.4M	12789	18.4M	38.6P	3.7M	-	-	4.3P	3.7M	-	-	58P	3.7M	-	-	-	-	174P	3.7M	-	-	-	-	6.7P	3.7M	-	-	-	-	5.7P	3.7M	-	-	-	-	42.9P	3.7M	-	-	-	-	12.2P	3.7M	-	-	-	-
378.2T	18.4M	-	-	-	3660	18.4M	12810	18.4M	40.7P	3.7M	-	-	4.5P	3.7M	-	-	61P	3.7M	-	-	-	-	183.1P	3.7M	-	-	-	-	7P	3.7M	-	-	-	-	6P	3.7M	-	-	-	-	45.2P	3.7M	-	-	-	-	12.8P	3.7M	-	-	-	-
398.1T	18.5M	-	-	-	3666	18.5M	12831	18.5M	42.8P	3.7M	-	-	4.8P	3.7M	-	-	64.2P	3.7M	-	-	-	-	192.6P	3.7M	-	-	-	-	7.4P	3.7M	-	-	-	-	6.3P	3.7M	-	-	-	-	47.5P	3.7M	-	-	-	-	13.5P	3.7M	-	-	-	-
419.1T	18.5M	-	-	-	3672	18.5M	12852	18.5M	45P	3.7M	-	-	5P	3.7M	-	-	67.5P	3.7M	-	-	-	-	202.6P	3.7M	-	-	-	-	7.8P	3.7M	-	-	-	-	6.7P	3.7M	-	-	-	-	50P	3.7M	-	-	-	-	14.2P	3.7M	-	-	-	-
441.2T	18.5M	-	-	-	3678	18.5M	12873	18.5M	47.4P	3.7M	-	-	5.3P	3.7M	-	-	71.1P	3.7M	-	-	-	-	213.2P	3.7M	-	-	-	-	8.2P	3.7M	-	-	-	-	7P	3.7M	-	-	-	-	52.7P	3.7M	-	-	-	-	14.9P	3.7M	-	-	-	-
464.4T	18.6M	-	-	-	3684	18.6M	12894	18.6M	49.9P	3.7M	-	-	5.5P	3.7M	-	-	74.7P	3.7M	-	-	-	-	224.2P	3.7M	-	-	-	-	8.6P	3.7M	-	-	-	-	7.4P	3.7M	-	-	-	-	55.5P	3.7M	-	-	-	-	15.7P	3.7M	-	-	-	-
488.8T	18.6M	-	-	-	3690	18.6M	12915	18.6M	52.5P	3.7M	-	-	5.8P	3.7M	-	-	78.6P	3.7M	-	-	-	-	235.9P	3.7M	-	-	-	-	9P	3.7M	-	-	-	-	7.8P	3.7M	-	-	-	-	58.4P	3.7M	-	-	-	-	16.5P	3.7M	-	-	-	-
514.5T	18.6M	-	-	-	3696	18.6M	12936	18.6M	55.3P	3.7M	-	-	6.1P	3.7M	-	-	82.7P	3.7M	-	-	-	-	248.2P	3.7M	-	-	-	-	9.5P	3.7M	-	-	-	-	8.2P	3.7M	-	-	-	-	61.4P	3.7M	-	-	-	-	17.4P	3.7M	-	-	-	-
541.6T	18.7M	-	-	-	3702	18.7M	12957	18.7M	58.2P	3.7M	-	-	6.4P	3.7M	-	-	87P	3.7M	-	-	-	-	261.1P	3.7M	-	-	-	-	10P	3.7M	-	-	-	-	8.6P	3.7M	-	-	-	-	64.7P	3.7M	-	-	-	-	18.3P	3.7M	-	-	-	-
570.1T	18.7M	-	-	-	3708	18.7M	12978	18.7M	61.3P	3.7M	-	-	6.7P	3.7M	-	-	91.6P	3.7M	-	-	-	-	274.7P	3.7M	-	-	-	-	10.5P	3.7M	-	-	-	-	9P	3.7M	-	-	-	-	68.1P	3.7M	-	-	-	-	19.2P	3.7M	-	-	-	-
600.1T	18.7M	-	-	-	3714	18.7M	12999	18.7M	64.5P	3.7M	-	-	7.1P	3.7M	-	-	96.3P	3.7M	-	-	-	-	289P	3.7M	-	-	-	-	11.1P	3.7M	-	-	-	-	9.5P	3.7M	-	-	-	-	71.7P	3.7M	-	-	-	-	20.2P	3.7M	-	-	-	-
631.7T	18.7M	-	-	-	3720	18.7M	13020	18.7M	67.9P	3.7M	-	-	7.4P	3.7M	-	-	101.3P	3.7M	-	-	-	-	304P	3.7M	-	-	-	-	11.7P	3.7M	-	-	-	-	10P	3.7M	-	-	-	-	75.4P	3.7M	-	-	-	-	21.3P	3.7M	-	-	-	-
665T	18.8M	-	-	-	3726	18.8M	13041	18.8M	71.5P	3.8M	-	-	7.8P	3.8M	-	-	106.6P	3.8M	-	-	-	-	319.8P	3.8M	-	-	-	-	12.3P	3.8M	-	-	-	-	10.5P	3.8M	-	-	-	-	79.4P	3.8M	-	-	-	-	22.4P	3.8M	-	-	-	-
700T	18.8M	-	-	-	3732	18.8M	13062	18.8M	75.2P	3.8M	-	-	8.2P	3.8M	-	-	112.2P	3.8M	-	-	-	-	336.5P	3.8M	-	-	-	-	12.9P	3.8M	-	-	-	-	11.1P	3.8M	-	-	-	-	83.6P	3.8M	-	-	-	-	23.6P	3.8M	-	-	-	-
736.8T	18.8M	-	-	-	3738	18.8M	13083	18.8M	79.2P	3.8M	-	-	8.6P	3.8M	-	-	118P	3.8M	-	-	-	-	354P	3.8M	-	-	-	-	13.6P	3.8M	-	-	-	-	11.6P	3.8M	-	-	-	-	88P	3.8M	-	-	-	-	24.8P	3.8M	-	-	-	-
775.6T	18.9M	-	-	-	3744	18.9M	13104	18.9M	83.4P	3.8M	-	-	9.1P	3.8M	-	-	124.1P	3.8M	-	-	-	-	372.4P	3.8M	-	-	-	-	14.3P	3.8M	-	-	-	-	12.3P	3.8M	-	-	-	-	92.6P	3.8M	-	-	-	-	26.1P	3.8M	-	-	-	-
816.4T	18.9M	-	-	-	3750	18.9M	13125	18.9M	87.7P	3.8M	-	-	9.5P	3.8M	-	-	130.6P	3.8M	-	-	-	-	391.7P	3.8M	-	-	-	-	15P	3.8M	-	-	-	-	12.9P	3.8M	-	-	-	-	97.5P	3.8M	-	-	-	-	27.4P	3.8M	-	-	-	-
859.4T	18.9M	-	-	-	3756	18.9M	13146	18.9M	92.4P	3.8M	-	-	10P	3.8M	-	-	137.4P	3.8M	-	-	-	-	412.1P	3.8M	-	-	-	-	15.8P	3.8M	-	-	-	-	13.6P	3.8M	-	-	-	-	102.6P	3.8M	-	-	-	-	28.9P	3.8M	-	-	-	-
904.6T	19M	-	-	-	3762	19M	13167	19M	97.2P	3.8M	-	-	10.5P	3.8M	-	-	144.5P	3.8M	-	-	-	-	433.6P	3.8M	-	-	-	-	16.6P	3.8M	-	-	-	-	14.3P	3.8M	-	-	-	-	108P	3.8M	-	-	-	-	30.4P	3.8M	-	-	-	-
952.2T	19M	-	-	-	3768	19M	13188	19M	102.3P	3.8M	-	-	11.1P	3.8M	-	-	152P	3.8M	-	-	-	-	456.1P	3.8M	-	-	-	-	17.5P	3.8M	-	-	-	-	15P	3.8M	-	-	-	-	113.7P	3.8M	-	-	-	-	32P	3.8M	-	-	-	-
1P	19M	-	-	-	3774	19M	13209	19M	107.7P	3.8M	-	-	11.6P	3.8M	-	-	159.9P	3.8M	-	-	-	-	479.8P	3.8M	-	-	-	-	18.4P	3.8M	-	-	-	-	15.8P	3.8M	-	-	-	-	119.7P	3.8M	-	-	-	-	33.6P	3.8M	-	-	-	-
1.1P	19.1M	-	-	-	3780	19.1M	13230	19.1M	113.4P	3.8M	-	-	12.2P	3.8M	-	-	168.3P	3.8M	-	-	-	-	504.8P	3.8M	-	-	-	-	19.4P	3.8M	-	-	-	-	16.6P	3.8M	-	-	-	-	126P	3.8M	-	-	-	-	35.4P	3.8M	-	-	-	-
1.1P	19.1M	-	-	-	3786	19.1M	13251	19.1M	119.4P	3.8M	-	-	12.9P	3.8M	-	-	177P	3.8M	-	-	-	-	531.1P	3.8M	-	-	-	-	20.4P	3.8M	-	-	-	-	17.5P	3.8M	-	-	-	-	132.6P	3.8M	-	-	-	-	37.2P	3.8M	-	-	-	-
1.2P	19.1M	-	-	-	3792	19.1M	13272	19.1M	125.6P	3.8M	-	-	13.5P	3.8M	-	-	186.2P	3.8M	-	-	-	-	558.7P	3.8M	-	-	-	-	21.4P	3.8M	-	-	-	-	18.4P	3.8M	-	-	-	-	139.6P	3.8M	-	-	-	-	39.2P	3.8M	-	-	-	-
1.2P	19.1M	-	-	-	3798	19.1M	13293	19.1M	132.3P	3.8M	-	-	14.2P	3.8M	-	-	195.9P	3.8M	-	-	-	-	587.8P	3.8M	-	-	-	-	22.6P	3.8M	-	-	-	-	19.4P	3.8M	-	-	-	-	147P	3.8M	-	-	-	-	41.2P	3.8M	-	-	-	-
1.3P	19.2M	-	-	-	3804	19.2M	13314	19.2M	139.2P	3.8M	-	-	14.9P	3.8M	-	-	206.1P	3.8M	-	-	-	-	618.3P	3.8M	-	-	-	-	23.7P	3.8M	-	-	-	-	20.4P	3.8M	-	-	-	-	154.7P	3.8M	-	-	-	-	43.4P	3.8M	-	-	-	-
1.4P	19.2M	-	-	-	3810	19.2M	13335	19.2M	146.6P	3.8M	-	-	15.7P	3.8M	-	-	216.8P	3.8M	-	-	-	-	650.5P	3.8M	-	-	-	-	25P	3.8M	-	-	-	-	21.4P	3.8M	-	-	-	-	162.8P	3.8M	-	-	-	-	45.6P	3.8M	-	-	-	-
1.4P	19.2M	-	-	-	3816	19.2M	13356	19.2M	154.3P	3.8M	-	-	16.5P	3.8M	-	-	228.1P	3.8M	-	-	-	-	684.3P	3.8M	-	-	-	-	26.3P	3.8M	-	-	-	-	22.6P	3.8M	-	-	-	-	171.4P	3.8M	-	-	-	-	48P	3.8M	-	-	-	-
1.5P	19.3M	-	-	-	3822	19.3M	13377	19.3M	162.4P	3.9M	-	-	17.3P	3.9M	-	-	240P	3.9M	-	-	-	-	719.9P	3.9M	-	-	-	-	27.7P	3.9M	-	-	-	-	23.7P	3.9M	-	-	-	-	180.4P	3.9M	-	-	-	-	50.5P	3.9M	-	-	-	-
1.6P	19.3M	-	-	-	3828	19.3M	13398	19.3M	170.9P	3.9M	-	-	18.2P	3.9M	-	-	252.5P	3.9M	-	-	-	-	757.4P	3.9M	-	-	-	-	29.1P	3.9M	-	-	-	-	25P	3.9M	-	-	-	-	189.9P	3.9M	-	-	-	-	53.2P	3.9M	-	-	-	-
1.7P	19.3M	-	-	-	3834	19.3M	13419	19.3M	179.9P	3.9M	-	-	19.1P	3.9M	-	-	265.6P	3.9M	-	-	-	-	796.8P	3.9M	-	-	-	-	30.6P	3.9M	-	-	-	-	26.3P	3.9M	-	-	-	-	199.9P	3.9M	-	-	-	-	55.9P	3.9M	-	-	-	-
1.8P	19.4M	-	-	-	3840	19.4M	13440	19.4M	189.4P	3.9M	-	-	20.1P	3.9M	-	-	279.4P	3.9M	-	-	-	-	838.2P	3.9M	-	-	-	-	32.2P	3.9M	-	-	-	-	27.7P	3.9M	-	-	-	-	210.4P	3.9M	-	-	-	-	58.8P	3.9M	-	-	-	-
1.9P	19.4M	-	-	-	3846	19.4M	13461	19.4M	199.4P	3.9M	-	-	21.1P	3.9M	-	-	293.9P	3.9M	-	-	-	-	881.8P	3.9M	-	-	-	-	33.9P	3.9M	-	-	-	-	29.1P	3.9M	-	-	-	-	221.5P	3.9M	-	-	-	-	61.9P	3.9M	-	-	-	-
2P	19.4M	-	-	-	3852	19.4M	13482	19.4M	209.9P	3.9M	-	-	22.2P	3.9M	-	-	309.2P	3.9M	-	-	-	-	927.7P	3.9M	-	-	-	-	35.7P	3.9M	-	-	-	-	30.6P	3.9M	-	-	-	-	233.2P	3.9M	-	-	-	-	65.1P	3.9M	-	-	-	-
2.1P	19.4M	-	-	-	3858	19.4M	13503	19.4M	220.9P	3.9M	-	-	23.3P	3.9M	-	-	325.3P	3.9M	-	-	-	-	975.9P	3.9M	-	-	-	-	37.5P	3.9M	-	-	-	-	32.2P	3.9M	-	-	-	-	245.4P	3.9M	-	-	-	-	68.5P	3.9M	-	-	-	-
2.2P	19.5M	-	-	-	3864	19.5M	13524	19.5M	232.5P	3.9M	-	-	24.5P	3.9M	-	-	342.2P	3.9M	-	-	-	-	1E	3.9M	-	-	-	-	39.5P	3.9M	-	-	-	-	33.9P	3.9M	-	-	-	-	258.4P	3.9M	-	-	-	-	72.1P	3.9M	-	-	-	-
2.3P	19.5M	-	-	-	3870	19.5M	13545	19.5M	244.8P	3.9M	-	-	25.8P	3.9M	-	-	360P	3.9M	-	-	-	-	1.1E	3.9M	-	-	-	-	41.5P	3.9M	-	-	-	-	35.7P	3.9M	-	-	-	-	272P	3.9M	-	-	-	-	75.9P	3.9M	-	-	-	-
2.4P	19.5M	-	-	-	3876	19.5M	13566	19.5M	257.6P	3.9M	-	-	27.1P	3.9M	-	-	378.8P	3.9M	-	-	-	-	1.1E	3.9M	-	-	-	-	43.7P	3.9M	-	-	-	-	37.5P	3.9M	-	-	-	-	286.3P	3.9M	-	-	-	-	79.8P	3.9M	-	-	-	-
2.5P	19.6M	-	-	-	3882	19.6M	13587	19.6M	271.2P	3.9M	-	-	28.5P	3.9M	-	-	398.5P	3.9M	-	-	-	-	1.2E	3.9M	-	-	-	-	46P	3.9M	-	-	-	-	39.5P	3.9M	-	-	-	-	301.3P	3.9M	-	-	-	-	84P	3.9M	-	-	-	-
2.7P	19.6M	-	-	-	3888	19.6M	13608	19.6M	285.5P	3.9M	-	-	29.9P	3.9M	-	-	419.2P	3.9M	-	-	-	-	1.3E	3.9M	-	-	-	-	48.4P	3.9M	-	-	-	-	41.5P	3.9M	-	-	-	-	317.2P	3.9M	-	-	-	-	88.4P	3.9M	-	-	-	-
2.8P	19.6M	-	-	-	3894	19.6M	13629	19.6M	300.5P	3.9M	-	-	31.4P	3.9M	-	-	441P	3.9M	-	-	-	-	1.3E	3.9M	-	-	-	-	50.9P	3.9M	-	-	-	-	43.7P	3.9M	-	-	-	-	333.9P	3.9M	-	-	-	-	93P	3.9M	-	-	-	-
2.9P	19.7M	-	-	-	3900	19.7M	13650	19.7M	316.3P	3.9M	-	-	33P	3.9M	-	-	463.9P	3.9M	-	-	-	-	1.4E	3.9M	-	-	-	-	53.6P	3.9M	-	-	-	-	46P	3.9M	-	-	-	-	351.5P	3.9M	-	-	-	-	97.9P	3.9M	-	-	-	-
3.1P	19.7M	-	-	-	3906	19.7M	13671	19.7M	333P	3.9M	-	-	34.7P	3.9M	-	-	488.1P	3.9M	-	-	-	-	1.5E	3.9M	-	-	-	-	56.4P	3.9M	-	-	-	-	48.4P	3.9M	-	-	-	-	370P	3.9M	-	-	-	-	103P	3.9M	-	-	-	-
